,ID,record_year,record_month,farm_code,cow_number,father_cow_semen_number,mother_cow_semen_number,parity_count,lactation_days,month_age,breeding_count,first_breeding_semen,milk_volume,cow weight,health,season
206,207.0,2014.0,4.0,A,52622,7H7735,94040402,1.0,277.0,38.0,0.0,7H10233,23.6,575.2750993606359,0,spring
207,208.0,2014.0,3.0,A,52622,7H7735,94040402,1.0,247.0,37.0,0.0,7H10233,21.7,575.2750993606359,0,spring
208,209.0,2013.0,12.0,A,52622,7H7735,94040402,1.0,151.0,34.0,0.0,7H10233,22.2,575.2750993606359,0,winter
209,210.0,2013.0,11.0,A,52622,7H7735,94040402,1.0,125.0,33.0,0.0,7H10233,17.1,575.2750993606359,0,fall
210,211.0,2013.0,10.0,A,52622,7H7735,94040402,1.0,95.0,32.0,0.0,7H10233,22.6,575.2750993606359,0,fall
211,212.0,2013.0,7.0,A,52622,7H7735,94040402,1.0,24.0,29.0,0.0,7H10233,22.8,575.2750993606359,0,summer
212,213.0,2013.0,8.0,A,52622,7H7735,94040402,1.0,53.0,30.0,0.0,7H10233,25.2,575.2750993606359,0,summer
213,214.0,2015.0,7.0,A,52622,7H7735,94040402,2.0,5.0,53.0,0.0,11H10360,22.3,575.2750993606359,0,summer
214,215.0,2016.0,3.0,A,52622,7H7735,94040402,2.0,248.0,61.0,4.0,11H10360,25.5,575.2750993606359,0,spring
215,216.0,2016.0,4.0,A,52622,7H7735,94040402,2.0,283.0,62.0,4.0,11H10360,23.3,575.2750993606359,0,spring
216,217.0,2016.0,2.0,A,52622,7H7735,94040402,2.0,214.0,60.0,3.0,11H10360,25.7,575.2750993606359,0,winter
217,218.0,2016.0,5.0,A,52622,7H7735,94040402,2.0,311.0,63.0,4.0,11H10360,21.2,575.2750993606359,0,spring
218,219.0,2016.0,7.0,A,52622,7H7735,94040402,2.0,368.0,65.0,4.0,11H10360,19.4,575.2750993606359,0,summer
219,220.0,2016.0,6.0,A,52622,7H7735,94040402,2.0,347.0,64.0,4.0,11H10360,18.9,575.2750993606359,0,summer
220,221.0,2016.0,8.0,A,52622,7H7735,94040402,2.0,403.0,66.0,4.0,11H10360,16.5,575.2750993606359,0,summer
221,222.0,2016.0,1.0,A,52622,7H7735,94040402,2.0,185.0,59.0,3.0,11H10360,21.5,575.2750993606359,0,winter
222,223.0,2015.0,12.0,A,52622,7H7735,94040402,2.0,153.0,58.0,3.0,11H10360,29.7,575.2750993606359,0,winter
223,224.0,2015.0,11.0,A,52622,7H7735,94040402,2.0,123.0,57.0,2.0,11H10360,30.7,575.2750993606359,0,fall
224,225.0,2015.0,10.0,A,52622,7H7735,94040402,2.0,96.0,56.0,1.0,11H10360,33.4,575.2750993606359,0,fall
225,226.0,2015.0,8.0,A,52622,7H7735,94040402,2.0,38.0,54.0,0.0,11H10360,34.2,575.2750993606359,0,summer
226,227.0,2015.0,9.0,A,52622,7H7735,94040402,2.0,66.0,55.0,1.0,11H10360,36.8,575.2750993606359,0,fall
227,228.0,2016.0,9.0,A,52622,7H7735,94040402,2.0,431.0,67.0,4.0,11H10360,10.5,575.2750993606359,0,fall
228,229.0,2017.0,1.0,A,52622,7H7735,94040402,3.0,64.0,71.0,0.0,nan,26.6,575.2750993606359,0,winter
229,230.0,2016.0,12.0,A,52622,7H7735,94040402,3.0,29.0,70.0,0.0,nan,23.3,575.2750993606359,0,winter
230,231.0,2017.0,3.0,A,52622,7H7735,94040402,3.0,120.0,73.0,0.0,nan,27.0,575.2750993606359,0,spring
231,232.0,2017.0,2.0,A,52622,7H7735,94040402,3.0,92.0,72.0,0.0,nan,20.0,575.2750993606359,0,winter
232,233.0,2017.0,4.0,A,52622,7H7735,94040402,3.0,149.0,74.0,0.0,nan,26.0,575.2750993606359,0,spring
233,234.0,2017.0,5.0,A,52622,7H7735,94040402,3.0,184.0,75.0,0.0,nan,24.4,575.2750993606359,1,spring
234,235.0,2014.0,7.0,A,52624,501H9952,97040138,1.0,362.0,41.0,2.0,501H8784,15.4,575.2750993606359,0,summer
235,236.0,2014.0,5.0,A,52624,501H9952,97040138,1.0,299.0,39.0,2.0,501H8784,20.1,575.2750993606359,0,spring
236,237.0,2014.0,6.0,A,52624,501H9952,97040138,1.0,334.0,40.0,2.0,501H8784,18.5,575.2750993606359,0,summer
237,238.0,2013.0,7.0,A,52624,501H9952,97040138,1.0,17.0,29.0,0.0,501H8784,12.0,575.2750993606359,0,summer
238,239.0,2013.0,10.0,A,52624,501H9952,97040138,1.0,88.0,32.0,0.0,501H8784,21.2,575.2750993606359,0,fall
239,240.0,2013.0,11.0,A,52624,501H9952,97040138,1.0,118.0,33.0,0.0,501H8784,11.0,575.2750993606359,0,fall
240,241.0,2013.0,12.0,A,52624,501H9952,97040138,1.0,144.0,34.0,1.0,501H8784,20.2,575.2750993606359,0,winter
241,242.0,2014.0,3.0,A,52624,501H9952,97040138,1.0,240.0,37.0,2.0,501H8784,20.6,575.2750993606359,0,spring
242,243.0,2014.0,4.0,A,52624,501H9952,97040138,1.0,270.0,38.0,2.0,501H8784,21.7,575.2750993606359,0,spring
243,244.0,2014.0,1.0,A,52624,501H9952,97040138,1.0,177.0,35.0,2.0,501H8784,20.6,575.2750993606359,0,winter
244,245.0,2014.0,2.0,A,52624,501H9952,97040138,1.0,219.0,36.0,2.0,501H8784,20.2,575.2750993606359,0,winter
245,246.0,2014.0,12.0,A,52624,501H9952,97040138,2.0,89.0,46.0,1.0,7H10721,39.6,575.2750993606359,0,winter
246,247.0,2014.0,11.0,A,52624,501H9952,97040138,2.0,66.0,45.0,1.0,7H10721,45.2,575.2750993606359,0,fall
247,248.0,2014.0,10.0,A,52624,501H9952,97040138,2.0,32.0,44.0,0.0,7H10721,45.2,575.2750993606359,0,fall
248,249.0,2014.0,9.0,A,52624,501H9952,97040138,2.0,3.0,43.0,0.0,7H10721,30.0,575.2750993606359,0,fall
249,250.0,2015.0,5.0,A,52624,501H9952,97040138,2.0,242.0,51.0,1.0,7H10721,21.6,575.2750993606359,0,spring
250,251.0,2015.0,6.0,A,52624,501H9952,97040138,2.0,270.0,52.0,1.0,7H10721,15.3,575.2750993606359,1,summer
251,252.0,2015.0,2.0,A,52624,501H9952,97040138,2.0,145.0,48.0,1.0,7H10721,38.4,575.2750993606359,0,winter
252,253.0,2015.0,1.0,A,52624,501H9952,97040138,2.0,121.0,47.0,1.0,7H10721,38.3,575.2750993606359,0,winter
253,254.0,2015.0,3.0,A,52624,501H9952,97040138,2.0,179.0,49.0,1.0,7H10721,32.5,575.2750993606359,0,spring
254,255.0,2015.0,4.0,A,52624,501H9952,97040138,2.0,214.0,50.0,1.0,7H10721,27.3,575.2750993606359,0,spring
255,256.0,2015.0,7.0,A,52624,501H9952,97040138,3.0,23.0,53.0,0.0,11H10360,28.6,575.2750993606359,0,summer
256,257.0,2015.0,9.0,A,52624,501H9952,97040138,3.0,84.0,55.0,1.0,11H10360,21.3,575.2750993606359,0,fall
257,258.0,2015.0,8.0,A,52624,501H9952,97040138,3.0,56.0,54.0,0.0,11H10360,26.8,575.2750993606359,0,summer
258,259.0,2015.0,10.0,A,52624,501H9952,97040138,3.0,114.0,56.0,2.0,11H10360,19.0,575.2750993606359,0,fall
259,260.0,2015.0,11.0,A,52624,501H9952,97040138,3.0,141.0,57.0,2.0,11H10360,10.8,575.2750993606359,0,fall
260,261.0,2015.0,12.0,A,52624,501H9952,97040138,3.0,171.0,58.0,2.0,11H10360,19.0,575.2750993606359,0,winter
261,262.0,2016.0,1.0,A,52624,501H9952,97040138,3.0,203.0,59.0,3.0,11H10360,12.4,575.2750993606359,0,winter
262,263.0,2016.0,2.0,A,52624,501H9952,97040138,3.0,232.0,60.0,4.0,11H10360,18.3,575.2750993606359,0,winter
263,264.0,2016.0,3.0,A,52624,501H9952,97040138,3.0,266.0,61.0,4.0,11H10360,15.2,575.2750993606359,0,spring
264,265.0,2016.0,3.0,A,52625,507H7173,96040546,1.0,766.0,60.0,5.0,7H9925,14.6,575.2750993606359,0,spring
265,266.0,2016.0,2.0,A,52625,507H7173,96040546,1.0,732.0,59.0,5.0,7H9925,23.6,575.2750993606359,0,winter
266,267.0,2016.0,1.0,A,52625,507H7173,96040546,1.0,703.0,58.0,5.0,7H9925,20.2,575.2750993606359,0,winter
267,268.0,2015.0,12.0,A,52625,507H7173,96040546,1.0,671.0,57.0,4.0,7H9925,18.7,575.2750993606359,0,winter
268,269.0,2015.0,11.0,A,52625,507H7173,96040546,1.0,641.0,56.0,4.0,7H9925,19.8,575.2750993606359,0,fall
269,270.0,2015.0,10.0,A,52625,507H7173,96040546,1.0,614.0,55.0,4.0,7H9925,19.8,575.2750993606359,0,fall
270,271.0,2015.0,8.0,A,52625,507H7173,96040546,1.0,556.0,53.0,3.0,7H9925,19.1,575.2750993606359,0,summer
271,272.0,2015.0,9.0,A,52625,507H7173,96040546,1.0,584.0,54.0,4.0,7H9925,22.3,575.2750993606359,0,fall
272,273.0,2015.0,7.0,A,52625,507H7173,96040546,1.0,523.0,52.0,3.0,7H9925,22.8,575.2750993606359,0,summer
273,274.0,2015.0,6.0,A,52625,507H7173,96040546,1.0,495.0,51.0,3.0,7H9925,24.5,575.2750993606359,0,summer
274,275.0,2015.0,5.0,A,52625,507H7173,96040546,1.0,467.0,50.0,3.0,7H9925,26.2,575.2750993606359,0,spring
275,276.0,2015.0,4.0,A,52625,507H7173,96040546,1.0,439.0,49.0,3.0,7H9925,25.4,575.2750993606359,0,spring
276,277.0,2015.0,3.0,A,52625,507H7173,96040546,1.0,404.0,48.0,3.0,7H9925,30.9,575.2750993606359,0,spring
277,278.0,2015.0,1.0,A,52625,507H7173,96040546,1.0,346.0,46.0,3.0,7H9925,25.7,575.2750993606359,0,winter
278,279.0,2015.0,2.0,A,52625,507H7173,96040546,1.0,370.0,47.0,3.0,7H9925,32.0,575.2750993606359,0,winter
279,280.0,2014.0,9.0,A,52625,507H7173,96040546,1.0,228.0,42.0,2.0,7H9925,28.3,575.2750993606359,0,fall
280,281.0,2014.0,10.0,A,52625,507H7173,96040546,1.0,257.0,43.0,2.0,7H9925,30.9,575.2750993606359,0,fall
281,282.0,2014.0,11.0,A,52625,507H7173,96040546,1.0,291.0,44.0,2.0,7H9925,28.2,575.2750993606359,0,fall
282,283.0,2014.0,12.0,A,52625,507H7173,96040546,1.0,314.0,45.0,3.0,7H9925,29.9,575.2750993606359,0,winter
283,284.0,2014.0,6.0,A,52625,507H7173,96040546,1.0,132.0,39.0,1.0,7H9925,29.5,575.2750993606359,0,summer
284,285.0,2014.0,5.0,A,52625,507H7173,96040546,1.0,97.0,38.0,1.0,7H9925,31.3,575.2750993606359,0,spring
285,286.0,2014.0,7.0,A,52625,507H7173,96040546,1.0,160.0,40.0,1.0,7H9925,30.4,575.2750993606359,0,summer
286,287.0,2014.0,8.0,A,52625,507H7173,96040546,1.0,193.0,41.0,2.0,7H9925,30.0,575.2750993606359,0,summer
287,288.0,2014.0,2.0,A,52625,507H7173,96040546,1.0,17.0,35.0,0.0,7H9925,26.0,575.2750993606359,0,winter
288,289.0,2014.0,4.0,A,52625,507H7173,96040546,1.0,68.0,37.0,1.0,7H9925,30.0,575.2750993606359,0,spring
289,290.0,2014.0,3.0,A,52625,507H7173,96040546,1.0,38.0,36.0,0.0,7H9925,27.6,575.2750993606359,0,spring
290,291.0,2014.0,3.0,A,52626,501H9952,96040548,1.0,81.0,36.0,0.0,7H10721,26.0,575.2750993606359,0,spring
291,292.0,2014.0,4.0,A,52626,501H9952,96040548,1.0,111.0,37.0,0.0,7H10721,25.2,575.2750993606359,0,spring
292,293.0,2014.0,2.0,A,52626,501H9952,96040548,1.0,60.0,35.0,0.0,7H10721,25.4,575.2750993606359,0,winter
293,294.0,2014.0,1.0,A,52626,501H9952,96040548,1.0,18.0,34.0,0.0,7H10721,22.4,575.2750993606359,0,winter
294,295.0,2014.0,8.0,A,52626,501H9952,96040548,1.0,236.0,41.0,0.0,7H10721,18.6,575.2750993606359,0,summer
295,296.0,2014.0,7.0,A,52626,501H9952,96040548,1.0,203.0,40.0,0.0,7H10721,24.6,575.2750993606359,0,summer
296,297.0,2014.0,5.0,A,52626,501H9952,96040548,1.0,140.0,38.0,0.0,7H10721,24.0,575.2750993606359,0,spring
297,298.0,2014.0,6.0,A,52626,501H9952,96040548,1.0,175.0,39.0,0.0,7H10721,20.8,575.2750993606359,0,summer
298,299.0,2014.0,12.0,A,52626,501H9952,96040548,1.0,357.0,45.0,2.0,7H10721,16.9,575.2750993606359,0,winter
299,300.0,2014.0,11.0,A,52626,501H9952,96040548,1.0,334.0,44.0,2.0,7H10721,17.7,575.2750993606359,0,fall
300,301.0,2014.0,10.0,A,52626,501H9952,96040548,1.0,300.0,43.0,1.0,7H10721,23.0,575.2750993606359,0,fall
301,302.0,2014.0,9.0,A,52626,501H9952,96040548,1.0,271.0,42.0,1.0,7H10721,18.9,575.2750993606359,0,fall
302,303.0,2015.0,2.0,A,52626,501H9952,96040548,1.0,413.0,47.0,3.0,7H10721,20.2,575.2750993606359,0,winter
303,304.0,2015.0,1.0,A,52626,501H9952,96040548,1.0,389.0,46.0,2.0,7H10721,19.3,575.2750993606359,0,winter
304,305.0,2015.0,3.0,A,52626,501H9952,96040548,1.0,447.0,48.0,3.0,7H10721,18.9,575.2750993606359,0,spring
305,306.0,2015.0,4.0,A,52626,501H9952,96040548,1.0,482.0,49.0,3.0,7H10721,16.9,575.2750993606359,0,spring
306,307.0,2015.0,5.0,A,52626,501H9952,96040548,1.0,510.0,50.0,3.0,7H10721,15.0,575.2750993606359,0,spring
307,308.0,2015.0,6.0,A,52626,501H9952,96040548,1.0,538.0,51.0,3.0,7H10721,14.0,575.2750993606359,0,summer
308,309.0,2015.0,7.0,A,52626,501H9952,96040548,1.0,566.0,52.0,3.0,7H10721,11.8,575.2750993606359,0,summer
309,310.0,2015.0,7.0,A,52627,507H7173,97040124,1.0,749.0,52.0,7.0,7H9925,13.9,575.2750993606359,0,summer
310,311.0,2015.0,6.0,A,52627,507H7173,97040124,1.0,721.0,51.0,6.0,7H9925,15.2,575.2750993606359,0,summer
311,312.0,2015.0,5.0,A,52627,507H7173,97040124,1.0,693.0,50.0,5.0,7H9925,17.0,575.2750993606359,0,spring
312,313.0,2015.0,4.0,A,52627,507H7173,97040124,1.0,665.0,49.0,5.0,7H9925,17.1,575.2750993606359,0,spring
313,314.0,2015.0,3.0,A,52627,507H7173,97040124,1.0,630.0,48.0,5.0,7H9925,18.4,575.2750993606359,0,spring
314,315.0,2015.0,1.0,A,52627,507H7173,97040124,1.0,572.0,46.0,4.0,7H9925,20.9,575.2750993606359,0,winter
315,316.0,2015.0,2.0,A,52627,507H7173,97040124,1.0,596.0,47.0,5.0,7H9925,18.6,575.2750993606359,0,winter
316,317.0,2014.0,9.0,A,52627,507H7173,97040124,1.0,454.0,42.0,1.0,7H9925,18.3,575.2750993606359,0,fall
317,318.0,2014.0,10.0,A,52627,507H7173,97040124,1.0,483.0,43.0,1.0,7H9925,18.0,575.2750993606359,0,fall
318,319.0,2014.0,11.0,A,52627,507H7173,97040124,1.0,517.0,44.0,2.0,7H9925,17.4,575.2750993606359,0,fall
319,320.0,2014.0,12.0,A,52627,507H7173,97040124,1.0,540.0,45.0,3.0,7H9925,18.9,575.2750993606359,0,winter
320,321.0,2014.0,6.0,A,52627,507H7173,97040124,1.0,358.0,39.0,1.0,7H9925,20.6,575.2750993606359,0,summer
321,322.0,2014.0,5.0,A,52627,507H7173,97040124,1.0,323.0,38.0,1.0,7H9925,20.6,575.2750993606359,0,spring
322,323.0,2014.0,7.0,A,52627,507H7173,97040124,1.0,386.0,40.0,1.0,7H9925,18.2,575.2750993606359,0,summer
323,324.0,2014.0,8.0,A,52627,507H7173,97040124,1.0,419.0,41.0,1.0,7H9925,19.4,575.2750993606359,0,summer
324,325.0,2014.0,1.0,A,52627,507H7173,97040124,1.0,201.0,34.0,0.0,7H9925,20.5,575.2750993606359,0,winter
325,326.0,2014.0,2.0,A,52627,507H7173,97040124,1.0,243.0,35.0,0.0,7H9925,21.9,575.2750993606359,0,winter
326,327.0,2014.0,4.0,A,52627,507H7173,97040124,1.0,294.0,37.0,1.0,7H9925,22.9,575.2750993606359,0,spring
327,328.0,2014.0,3.0,A,52627,507H7173,97040124,1.0,264.0,36.0,1.0,7H9925,24.3,575.2750993606359,0,spring
328,329.0,2013.0,11.0,A,52627,507H7173,97040124,1.0,142.0,32.0,0.0,7H9925,18.5,575.2750993606359,0,fall
329,330.0,2013.0,10.0,A,52627,507H7173,97040124,1.0,112.0,31.0,0.0,7H9925,19.3,575.2750993606359,0,fall
330,331.0,2013.0,7.0,A,52627,507H7173,97040124,1.0,41.0,28.0,0.0,7H9925,21.6,575.2750993606359,0,summer
331,332.0,2013.0,8.0,A,52627,507H7173,97040124,1.0,70.0,29.0,0.0,7H9925,28.7,575.2750993606359,0,summer
332,333.0,2013.0,6.0,A,52627,507H7173,97040124,1.0,6.0,27.0,0.0,7H9925,15.0,575.2750993606359,0,summer
333,334.0,2015.0,9.0,A,52627,507H7173,97040124,1.0,810.0,54.0,7.0,7H9925,14.0,575.2750993606359,0,fall
334,335.0,2015.0,8.0,A,52627,507H7173,97040124,1.0,782.0,53.0,7.0,7H9925,12.2,575.2750993606359,0,summer
335,336.0,2015.0,10.0,A,52627,507H7173,97040124,1.0,840.0,55.0,7.0,7H9925,10.5,575.2750993606359,0,fall
336,337.0,2015.0,11.0,A,52627,507H7173,97040124,1.0,867.0,56.0,7.0,7H9925,9.5,575.2750993606359,0,fall
337,338.0,2015.0,12.0,A,52627,507H7173,97040124,1.0,897.0,57.0,8.0,7H9925,9.0,575.2750993606359,0,winter
338,339.0,2017.0,5.0,A,52627,507H7173,97040124,2.0,194.0,74.0,0.0,551H0699,23.4,575.2750993606359,0,spring
339,340.0,2017.0,6.0,A,52627,507H7173,97040124,2.0,221.0,75.0,1.0,551H0699,21.4,575.2750993606359,0,summer
340,341.0,2017.0,7.0,A,52627,507H7173,97040124,2.0,250.0,76.0,1.0,551H0699,16.2,575.2750993606359,1,summer
341,342.0,2017.0,4.0,A,52627,507H7173,97040124,2.0,159.0,73.0,0.0,551H0699,24.0,575.2750993606359,0,spring
342,343.0,2017.0,2.0,A,52627,507H7173,97040124,2.0,102.0,71.0,0.0,551H0699,23.3,575.2750993606359,0,winter
343,344.0,2017.0,3.0,A,52627,507H7173,97040124,2.0,130.0,72.0,0.0,551H0699,27.8,575.2750993606359,0,spring
344,345.0,2016.0,12.0,A,52627,507H7173,97040124,2.0,39.0,69.0,0.0,551H0699,32.6,575.2750993606359,0,winter
345,346.0,2017.0,1.0,A,52627,507H7173,97040124,2.0,74.0,70.0,0.0,551H0699,33.5,575.2750993606359,0,winter
346,347.0,2016.0,11.0,A,52627,507H7173,97040124,2.0,11.0,68.0,0.0,551H0699,33.2,575.2750993606359,0,fall
347,348.0,2013.0,6.0,A,52628,507H7173,97040126,1.0,11.0,27.0,0.0,7H9346,21.0,575.2750993606359,0,summer
348,349.0,2013.0,8.0,A,52628,507H7173,97040126,1.0,75.0,29.0,0.0,7H9346,26.2,575.2750993606359,0,summer
349,350.0,2013.0,7.0,A,52628,507H7173,97040126,1.0,46.0,28.0,0.0,7H9346,25.8,575.2750993606359,0,summer
350,351.0,2013.0,11.0,A,52628,507H7173,97040126,1.0,147.0,32.0,2.0,7H9346,24.0,575.2750993606359,0,fall
351,352.0,2013.0,12.0,A,52628,507H7173,97040126,1.0,173.0,33.0,2.0,7H9346,25.1,575.2750993606359,0,winter
352,353.0,2014.0,3.0,A,52628,507H7173,97040126,1.0,269.0,36.0,3.0,7H9346,26.4,575.2750993606359,0,spring
353,354.0,2014.0,4.0,A,52628,507H7173,97040126,1.0,299.0,37.0,3.0,7H9346,16.3,575.2750993606359,0,spring
354,355.0,2014.0,2.0,A,52628,507H7173,97040126,1.0,248.0,35.0,2.0,7H9346,25.0,575.2750993606359,0,winter
355,356.0,2014.0,1.0,A,52628,507H7173,97040126,1.0,206.0,34.0,2.0,7H9346,28.3,575.2750993606359,0,winter
356,357.0,2014.0,8.0,A,52628,507H7173,97040126,1.0,424.0,41.0,3.0,7H9346,19.4,575.2750993606359,0,summer
357,358.0,2014.0,7.0,A,52628,507H7173,97040126,1.0,391.0,40.0,3.0,7H9346,20.5,575.2750993606359,0,summer
358,359.0,2014.0,5.0,A,52628,507H7173,97040126,1.0,328.0,38.0,3.0,7H9346,25.5,575.2750993606359,0,spring
359,360.0,2014.0,6.0,A,52628,507H7173,97040126,1.0,363.0,39.0,3.0,7H9346,20.8,575.2750993606359,0,summer
360,361.0,2014.0,12.0,A,52628,507H7173,97040126,1.0,545.0,45.0,4.0,7H9346,21.7,575.2750993606359,0,winter
361,362.0,2014.0,11.0,A,52628,507H7173,97040126,1.0,522.0,44.0,4.0,7H9346,16.6,575.2750993606359,0,fall
362,363.0,2014.0,10.0,A,52628,507H7173,97040126,1.0,488.0,43.0,4.0,7H9346,17.5,575.2750993606359,0,fall
363,364.0,2014.0,9.0,A,52628,507H7173,97040126,1.0,459.0,42.0,3.0,7H9346,17.4,575.2750993606359,0,fall
364,365.0,2015.0,2.0,A,52628,507H7173,97040126,1.0,601.0,47.0,5.0,7H9346,16.7,575.2750993606359,0,winter
365,366.0,2015.0,1.0,A,52628,507H7173,97040126,1.0,577.0,46.0,5.0,7H9346,15.8,575.2750993606359,0,winter
366,367.0,2015.0,3.0,A,52628,507H7173,97040126,1.0,635.0,48.0,5.0,7H9346,16.2,575.2750993606359,0,spring
367,368.0,2015.0,4.0,A,52628,507H7173,97040126,1.0,670.0,49.0,5.0,7H9346,14.8,575.2750993606359,0,spring
368,369.0,2015.0,5.0,A,52628,507H7173,97040126,1.0,698.0,50.0,5.0,7H9346,16.0,575.2750993606359,0,spring
369,370.0,2015.0,6.0,A,52628,507H7173,97040126,1.0,726.0,51.0,5.0,7H9346,14.3,575.2750993606359,0,summer
370,371.0,2015.0,7.0,A,52628,507H7173,97040126,1.0,754.0,52.0,5.0,7H9346,14.5,575.2750993606359,0,summer
371,372.0,2015.0,7.0,A,52629,507H8747,96040505,1.0,740.0,52.0,7.0,7H9925,12.1,575.2750993606359,0,summer
372,373.0,2015.0,6.0,A,52629,507H8747,96040505,1.0,712.0,51.0,6.0,7H9925,13.5,575.2750993606359,0,summer
373,374.0,2015.0,5.0,A,52629,507H8747,96040505,1.0,684.0,50.0,6.0,7H9925,12.8,575.2750993606359,0,spring
374,375.0,2015.0,4.0,A,52629,507H8747,96040505,1.0,656.0,49.0,6.0,7H9925,12.9,575.2750993606359,0,spring
375,376.0,2015.0,3.0,A,52629,507H8747,96040505,1.0,621.0,48.0,6.0,7H9925,17.0,575.2750993606359,0,spring
376,377.0,2015.0,1.0,A,52629,507H8747,96040505,1.0,563.0,46.0,5.0,7H9925,18.0,575.2750993606359,0,winter
377,378.0,2015.0,2.0,A,52629,507H8747,96040505,1.0,587.0,47.0,6.0,7H9925,17.5,575.2750993606359,0,winter
378,379.0,2014.0,9.0,A,52629,507H8747,96040505,1.0,445.0,42.0,3.0,7H9925,19.0,575.2750993606359,0,fall
379,380.0,2014.0,10.0,A,52629,507H8747,96040505,1.0,474.0,43.0,4.0,7H9925,18.2,575.2750993606359,0,fall
380,381.0,2014.0,11.0,A,52629,507H8747,96040505,1.0,508.0,44.0,4.0,7H9925,16.9,575.2750993606359,0,fall
381,382.0,2014.0,12.0,A,52629,507H8747,96040505,1.0,531.0,45.0,4.0,7H9925,16.7,575.2750993606359,0,winter
382,383.0,2014.0,6.0,A,52629,507H8747,96040505,1.0,349.0,39.0,2.0,7H9925,17.9,575.2750993606359,0,summer
383,384.0,2014.0,5.0,A,52629,507H8747,96040505,1.0,314.0,38.0,2.0,7H9925,21.0,575.2750993606359,0,spring
384,385.0,2014.0,7.0,A,52629,507H8747,96040505,1.0,377.0,40.0,3.0,7H9925,20.5,575.2750993606359,0,summer
385,386.0,2014.0,8.0,A,52629,507H8747,96040505,1.0,410.0,41.0,3.0,7H9925,20.8,575.2750993606359,0,summer
386,387.0,2014.0,1.0,A,52629,507H8747,96040505,1.0,192.0,34.0,0.0,7H9925,22.5,575.2750993606359,0,winter
387,388.0,2014.0,2.0,A,52629,507H8747,96040505,1.0,234.0,35.0,0.0,7H9925,23.6,575.2750993606359,0,winter
388,389.0,2014.0,4.0,A,52629,507H8747,96040505,1.0,285.0,37.0,1.0,7H9925,22.5,575.2750993606359,0,spring
389,390.0,2014.0,3.0,A,52629,507H8747,96040505,1.0,255.0,36.0,1.0,7H9925,23.9,575.2750993606359,0,spring
390,391.0,2013.0,12.0,A,52629,507H8747,96040505,1.0,159.0,33.0,0.0,7H9925,19.3,575.2750993606359,0,winter
391,392.0,2013.0,11.0,A,52629,507H8747,96040505,1.0,133.0,32.0,0.0,7H9925,20.7,575.2750993606359,0,fall
392,393.0,2013.0,10.0,A,52629,507H8747,96040505,1.0,103.0,31.0,0.0,7H9925,20.9,575.2750993606359,0,fall
393,394.0,2013.0,7.0,A,52629,507H8747,96040505,1.0,32.0,28.0,0.0,7H9925,19.4,575.2750993606359,0,summer
394,395.0,2013.0,8.0,A,52629,507H8747,96040505,1.0,61.0,29.0,0.0,7H9925,22.5,575.2750993606359,0,summer
395,396.0,2015.0,8.0,A,52629,507H8747,96040505,1.0,773.0,53.0,8.0,7H9925,12.0,575.2750993606359,1,summer
396,397.0,2013.0,8.0,A,52630,507H7173,97040106,1.0,96.0,29.0,0.0,7H9900,26.8,575.2750993606359,0,summer
397,398.0,2013.0,7.0,A,52630,507H7173,97040106,1.0,67.0,28.0,0.0,7H9900,25.5,575.2750993606359,0,summer
398,399.0,2013.0,6.0,A,52630,507H7173,97040106,1.0,32.0,27.0,0.0,7H9900,25.8,575.2750993606359,0,summer
399,400.0,2013.0,10.0,A,52630,507H7173,97040106,1.0,138.0,31.0,0.0,7H9900,25.1,575.2750993606359,0,fall
400,401.0,2013.0,11.0,A,52630,507H7173,97040106,1.0,168.0,32.0,0.0,7H9900,21.5,575.2750993606359,0,fall
401,402.0,2013.0,12.0,A,52630,507H7173,97040106,1.0,194.0,33.0,0.0,7H9900,23.8,575.2750993606359,0,winter
402,403.0,2014.0,3.0,A,52630,507H7173,97040106,1.0,290.0,36.0,2.0,7H9900,13.1,575.2750993606359,0,spring
403,404.0,2014.0,4.0,A,52630,507H7173,97040106,1.0,320.0,37.0,2.0,7H9900,13.2,575.2750993606359,0,spring
404,405.0,2014.0,2.0,A,52630,507H7173,97040106,1.0,269.0,35.0,2.0,7H9900,21.1,575.2750993606359,0,winter
405,406.0,2014.0,1.0,A,52630,507H7173,97040106,1.0,227.0,34.0,1.0,7H9900,26.6,575.2750993606359,0,winter
406,407.0,2014.0,8.0,A,52630,507H7173,97040106,1.0,445.0,41.0,2.0,7H9900,19.1,575.2750993606359,0,summer
407,408.0,2014.0,7.0,A,52630,507H7173,97040106,1.0,412.0,40.0,2.0,7H9900,20.6,575.2750993606359,0,summer
408,409.0,2014.0,5.0,A,52630,507H7173,97040106,1.0,349.0,38.0,2.0,7H9900,22.0,575.2750993606359,0,spring
409,410.0,2014.0,6.0,A,52630,507H7173,97040106,1.0,384.0,39.0,2.0,7H9900,22.2,575.2750993606359,0,summer
410,411.0,2014.0,12.0,A,52630,507H7173,97040106,1.0,566.0,45.0,5.0,7H9900,13.3,575.2750993606359,0,winter
411,412.0,2014.0,11.0,A,52630,507H7173,97040106,1.0,543.0,44.0,5.0,7H9900,15.6,575.2750993606359,0,fall
412,413.0,2014.0,10.0,A,52630,507H7173,97040106,1.0,509.0,43.0,4.0,7H9900,15.7,575.2750993606359,0,fall
